0,16,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,17,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,18,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,19,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,20,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,21,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,22,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,23,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,24,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,25,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,26,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,27,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,28,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,29,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,30,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,31,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,32,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,33,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,34,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,35,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,36,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,37,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,38,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,39,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,40,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,41,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,42,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,43,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,44,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,45,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,46,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,47,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,48,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,49,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,50,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,51,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,52,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,53,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,54,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,55,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,56,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,57,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,58,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,59,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,60,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,61,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,62,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,63,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,64,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,65,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,66,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,67,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,68,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,69,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,70,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,71,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,72,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,73,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,74,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,75,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,76,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,77,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,78,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,79,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,80,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,81,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,82,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,83,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,84,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,85,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,86,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,87,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,88,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,89,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,90,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,91,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,92,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,93,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,94,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,95,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,96,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,97,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,98,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,99,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,100,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,101,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,102,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,103,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,104,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,105,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,106,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,107,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,108,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,109,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,110,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,111,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,112,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,113,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,114,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,115,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,116,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,117,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,118,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,119,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,120,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,121,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,122,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,123,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,124,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,125,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,126,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,127,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,128,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,129,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,130,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,131,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,132,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,133,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,134,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,135,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,136,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,137,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,138,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,139,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,140,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,141,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,142,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,143,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,144,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,145,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,146,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,147,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,148,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,149,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,150,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,151,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,152,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,153,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,154,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,155,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,156,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,157,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,158,1,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,159,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,160,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,161,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,162,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,163,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,164,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,165,0,0,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,166,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,167,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,168,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,169,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,170,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,171,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,172,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,173,0,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,174,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,175,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
0,176,1,1,10,Stress Level;Country;BMI;Continent;Diastolic BP;Cholesterol;Exercise Hours Per Week;Systolic BP;Obesity;Sedentary Hours Per Day
