0,5486,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,58248,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,854,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,9204,0,0,6,Age;BMI;HighBP;GenHlth;PhysHlth;MentHlth
0,57794,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,47369,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,13843,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,37472,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,59283,1,1,8,Age;BMI;HighBP;HighChol;GenHlth;Sex;PhysActivity;MentHlth
0,62639,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,5258,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,23483,0,0,6,Age;BMI;Income;GenHlth;PhysHlth;Sex
0,189,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,54792,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,38283,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,34610,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,47576,1,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,25939,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,21962,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,62817,1,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,42533,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,35355,1,1,8,Age;BMI;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,8110,0,1,8,Age;BMI;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,43920,1,1,6,Age;HighBP;HighChol;GenHlth;PhysActivity;MentHlth
0,41522,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,43955,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,18431,0,1,5,Age;Income;GenHlth;PhysHlth;Sex
0,44506,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,34148,1,1,8,Age;BMI;HighBP;HighChol;GenHlth;Sex;PhysActivity;MentHlth
0,23247,0,1,7,Age;BMI;Income;HighChol;GenHlth;PhysHlth;Sex
0,45541,1,1,8,Age;BMI;Income;HighBP;GenHlth;Sex;PhysActivity;MentHlth
0,51362,1,1,7,Age;Income;HighBP;HighChol;PhysHlth;PhysActivity;MentHlth
0,26646,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,3913,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,58616,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,27350,0,0,6,Age;BMI;Income;HighBP;GenHlth;Sex
0,58151,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,55737,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,30080,0,0,7,Age;Income;HighChol;GenHlth;PhysHlth;Sex;MentHlth
0,37806,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,23664,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,30977,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,47279,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,1585,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,6295,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,56128,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,34027,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,28021,0,1,5,Age;BMI;GenHlth;PhysHlth;Sex
0,23625,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,14373,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,23714,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,21959,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,19769,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,61549,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,25289,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,65217,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,6588,0,0,5,Age;BMI;HighChol;PhysHlth;MentHlth
0,36573,1,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,57052,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,56521,1,1,8,Age;BMI;Income;HighBP;GenHlth;PhysHlth;PhysActivity;MentHlth
0,11261,0,1,5,Age;BMI;GenHlth;Sex;MentHlth
0,2869,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,12161,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,40682,1,1,8,Age;Income;HighBP;HighChol;GenHlth;PhysHlth;PhysActivity;MentHlth
0,63209,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,19508,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,24466,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,8529,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,15305,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,48098,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,32606,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,48557,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,66425,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,60278,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,24107,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,27663,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,51327,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,27251,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,6801,0,1,8,Age;BMI;HighBP;HighChol;GenHlth;Sex;PhysActivity;MentHlth
0,38878,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,38806,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,66936,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,42571,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,3943,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,51996,1,1,6,Age;Income;HighBP;HighChol;PhysActivity;MentHlth
0,58737,1,1,5,Age;BMI;HighBP;GenHlth;PhysHlth
0,55364,1,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,61205,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,55611,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,17337,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,63726,1,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,38478,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,15485,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,43347,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,26790,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,16646,0,0,4,Age;BMI;GenHlth;PhysHlth
0,26092,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,21545,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,64406,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,20358,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,46755,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,663,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,48739,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,43242,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,7056,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,16538,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,32479,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,32482,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,59633,1,1,5,Age;BMI;HighBP;HighChol;MentHlth
0,17506,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,58922,1,1,7,Age;Income;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,40621,1,1,7,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth
0,42450,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,21136,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,38444,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,28673,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,23960,0,1,7,Age;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex
0,21233,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,52032,1,1,7,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth
0,64972,1,1,6,Age;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,4780,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,17262,0,0,8,Age;BMI;HighBP;HighChol;GenHlth;PhysHlth;Sex;MentHlth
0,23548,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,50177,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,29592,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,8792,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,21732,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,41365,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,25184,0,1,9,Age;BMI;Income;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,45437,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,50485,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,38995,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,28178,0,1,8,Age;BMI;Income;HighBP;GenHlth;PhysHlth;PhysActivity;MentHlth
0,22386,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,49188,1,1,6,Age;Income;HighBP;HighChol;GenHlth;PhysHlth
0,63978,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,62895,1,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,13121,0,1,8,Age;BMI;Income;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,5237,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,36148,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,59566,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,51690,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,13923,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,66209,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,2568,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,40870,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,23078,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,26258,0,0,8,Age;BMI;HighBP;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,4499,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,27890,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,28710,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,38216,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,33225,0,1,5,Age;HighChol;GenHlth;PhysHlth;Sex
0,61810,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,21919,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,3709,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,33755,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,14502,0,0,9,Age;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,41596,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,21918,0,0,4,Age;HighBP;PhysHlth;MentHlth
0,40976,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,63466,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,26736,0,1,5,Age;GenHlth;Sex;PhysActivity;MentHlth
0,66664,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,19830,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,20666,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,31667,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,42878,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,41121,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,51372,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,38546,1,1,4,Age;HighBP;GenHlth;Sex
0,56933,1,1,7,Age;BMI;HighBP;GenHlth;Sex;PhysActivity;MentHlth
0,17429,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,34144,1,1,8,Age;BMI;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,56295,1,1,6,Age;BMI;Income;HighBP;HighChol;GenHlth
0,56764,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,19360,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,54017,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,23939,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,14820,0,1,7,Age;BMI;Income;HighChol;GenHlth;PhysHlth;Sex
0,59550,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,12688,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,55682,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,39267,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,8433,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,53972,1,1,8,Age;BMI;HighBP;HighChol;GenHlth;Sex;PhysActivity;MentHlth
0,66663,1,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,52268,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,3304,0,1,7,Age;Income;HighBP;HighChol;GenHlth;PhysActivity;MentHlth
0,29222,0,0,7,Age;BMI;HighChol;GenHlth;Sex;PhysActivity;MentHlth
0,61698,1,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,56636,1,1,7,Age;Income;HighBP;HighChol;GenHlth;PhysActivity;MentHlth
0,23328,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,58512,1,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,1081,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,10647,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,62368,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,45020,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,34721,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,59746,1,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,59971,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,17749,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,63479,1,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,23897,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,48007,1,1,6,Age;HighBP;HighChol;GenHlth;PhysHlth;Sex
0,7987,0,1,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,40689,1,1,7,Age;BMI;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,21606,0,0,10,Age;BMI;Income;HighBP;HighChol;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
0,35829,1,1,5,Age;BMI;HighChol;GenHlth;PhysHlth
0,21972,0,1,8,Age;Income;HighBP;GenHlth;PhysHlth;Sex;PhysActivity;MentHlth
